date,open_price,close_price,price_change,number_of_liquidations,average_health_factor
2018-06-12 00:00:00+00:00,523.00,529.13,1.17,0,1.082087
2018-06-13 00:00:00+00:00,529.13,495.08,-6.44,0,1.043510
2018-06-14 00:00:00+00:00,495.08,474.86,-4.08,0,1.056617
2018-06-15 00:00:00+00:00,474.86,516.64,8.80,0,1.109059
2018-06-16 00:00:00+00:00,516.64,485.43,-6.04,0,1.046096
2018-06-17 00:00:00+00:00,485.43,493.07,1.57,0,1.083732
2018-06-18 00:00:00+00:00,493.07,491.40,-0.34,0,1.075384
2018-06-19 00:00:00+00:00,491.40,512.43,4.28,0,1.094380
2018-06-20 00:00:00+00:00,512.43,532.00,3.82,0,1.092687
2018-06-21 00:00:00+00:00,532.00,529.76,-0.42,0,1.075018
2018-06-22 00:00:00+00:00,529.76,520.67,-1.72,0,1.068880
2018-06-23 00:00:00+00:00,520.67,463.94,-10.89,40,1.015531
2018-06-24 00:00:00+00:00,463.94,472.98,1.95,0,1.085352
2018-06-25 00:00:00+00:00,472.98,455.72,-3.65,0,1.059167
2018-06-26 00:00:00+00:00,455.72,458.93,0.70,0,1.080036
2018-06-27 00:00:00+00:00,458.93,430.60,-6.17,0,1.044901
2018-06-28 00:00:00+00:00,430.60,437.88,1.69,0,1.084261
2018-06-29 00:00:00+00:00,437.88,420.86,-3.89,0,1.057735
2018-06-30 00:00:00+00:00,420.86,432.51,2.77,0,1.088615
2018-07-01 00:00:00+00:00,432.51,449.43,3.91,0,1.093055
2018-07-02 00:00:00+00:00,449.43,447.68,-0.39,0,1.075156
2018-07-03 00:00:00+00:00,447.68,472.31,5.50,0,1.098783
2018-07-04 00:00:00+00:00,472.31,459.70,-2.67,0,1.064211
2018-07-05 00:00:00+00:00,459.70,463.22,0.77,0,1.080311
2018-07-06 00:00:00+00:00,463.22,466.88,0.79,0,1.080397
2018-07-07 00:00:00+00:00,466.88,467.59,0.15,0,1.077607
2018-07-08 00:00:00+00:00,467.59,481.52,2.98,0,1.089518
2018-07-09 00:00:00+00:00,481.52,483.80,0.47,0,1.079043
2018-07-10 00:00:00+00:00,483.80,469.70,-2.91,0,1.062813
2018-07-11 00:00:00+00:00,469.70,431.76,-8.08,0,1.034075
2018-07-12 00:00:00+00:00,431.76,443.03,2.61,0,1.088036
2018-07-13 00:00:00+00:00,443.03,427.79,-3.44,0,1.060202
2018-07-14 00:00:00+00:00,427.79,431.27,0.81,0,1.080530
2018-07-15 00:00:00+00:00,431.27,431.78,0.12,0,1.077457
2018-07-16 00:00:00+00:00,431.78,446.61,3.43,0,1.091250
2018-07-17 00:00:00+00:00,446.61,478.21,7.08,0,1.103981
2018-07-18 00:00:00+00:00,478.21,497.18,3.97,0,1.093246
2018-07-19 00:00:00+00:00,497.18,475.99,-4.26,0,1.055830
2018-07-20 00:00:00+00:00,475.99,464.79,-2.35,0,1.065788
2018-07-21 00:00:00+00:00,464.79,447.20,-3.78,0,1.058301
2018-07-22 00:00:00+00:00,447.20,458.08,2.43,0,1.087281
2018-07-23 00:00:00+00:00,458.08,455.53,-0.56,0,1.074380
2018-07-24 00:00:00+00:00,455.53,447.92,-1.67,0,1.069156
2018-07-25 00:00:00+00:00,447.92,477.21,6.54,0,1.102333
2018-07-26 00:00:00+00:00,477.21,468.74,-1.78,0,1.068635
2018-07-27 00:00:00+00:00,468.74,460.87,-1.68,0,1.069040
2018-07-28 00:00:00+00:00,460.87,467.96,1.54,0,1.083695
2018-07-29 00:00:00+00:00,467.96,465.90,-0.44,0,1.074926
2018-07-30 00:00:00+00:00,465.90,466.42,0.11,0,1.077426
2018-07-31 00:00:00+00:00,466.42,458.08,-1.79,0,1.068562
2018-08-01 00:00:00+00:00,458.08,432.35,-5.62,0,1.048287
2018-08-02 00:00:00+00:00,432.35,417.28,-3.49,0,1.059926
2018-08-03 00:00:00+00:00,417.28,410.93,-1.52,0,1.069792
2018-08-04 00:00:00+00:00,410.93,417.36,1.56,0,1.083773
2018-08-05 00:00:00+00:00,417.36,406.88,-2.51,0,1.065049
2018-08-06 00:00:00+00:00,406.88,409.16,0.56,0,1.079420
2018-08-07 00:00:00+00:00,409.16,404.82,-1.06,0,1.071993
2018-08-08 00:00:00+00:00,404.82,377.75,-6.69,0,1.042184
2018-08-09 00:00:00+00:00,377.75,353.65,-6.38,0,1.043676
2018-08-10 00:00:00+00:00,353.65,363.69,2.84,0,1.088925
2018-08-11 00:00:00+00:00,363.69,332.49,-8.58,0,1.030015
