date,open_price,close_price,price_change_pct,liquidations_tradfi_adjusted,avg_health_factor,avg_effective_ltv,reductions_applied_today,unique_liquidated_today
2015-08-07 00:00:00+00:00,2.0,2.83,41.5,0,1.5468232852859778,0.4854000000000001,500,0
2015-08-08 00:00:00+00:00,2.83,1.33,-53.003533568904594,500,0.7867180037657366,0.4842000000000001,500,500
2015-08-10 00:00:00+00:00,1.33,0.687585709,-48.30182639097744,500,0.863393665266858,0.48360000000000003,500,500
2015-08-11 00:00:00+00:00,0.687585709,1.067378879,55.23575679784817,0,1.542497711722588,0.48680000000000007,500,0
2015-08-12 00:00:00+00:00,1.067378879,1.256613175,17.728877694983876,0,1.5252596016227518,0.4850000000000001,500,0
2015-08-13 00:00:00+00:00,1.256613175,1.825395446,45.263115357675595,0,1.5486684960619392,0.4852,500,0
2015-08-14 00:00:00+00:00,1.825395446,1.825974891,0.031743532683277405,0,1.4550631250350312,0.48560000000000003,500,0
2015-08-15 00:00:00+00:00,1.825974891,1.67,-8.542006342408136,0,1.393512835398288,0.48500000000000004,500,0
2015-08-16 00:00:00+00:00,1.67,1.476607254,-11.580403952095809,0,1.3625735541267159,0.48640000000000005,500,0
2015-08-17 00:00:00+00:00,1.476607254,1.2,-18.73262191084969,0,1.2916943496927142,0.4842,500,0
2015-08-18 00:00:00+00:00,1.2,1.281393052,6.782754333333345,0,1.4848722248660962,0.4874000000000001,500,0
2015-08-19 00:00:00+00:00,1.281393052,1.252738652,-2.2361913040870918,0,1.4399410219731639,0.48580000000000007,500,0
2015-08-20 00:00:00+00:00,1.252738652,1.484195074,18.476034217550446,0,1.521538570828306,0.48680000000000007,500,0
2015-08-21 00:00:00+00:00,1.484195074,1.41,-4.999010931901269,0,1.4119007478043737,0.48880000000000007,500,0
2015-08-22 00:00:00+00:00,1.41,1.380721536,-2.076486808510631,0,1.4460015752634359,0.48400000000000004,500,0
2015-08-23 00:00:00+00:00,1.380721536,1.3551821,-1.8497166397497316,0,1.4553130222108301,0.48120000000000007,500,0
2015-08-24 00:00:00+00:00,1.3551821,1.25,-7.761473531859663,0,1.402057475230058,0.4842,500,0
2015-08-25 00:00:00+00:00,1.25,1.160828328,-7.133733759999998,0,1.4094399484251476,0.48360000000000003,500,0
2015-08-26 00:00:00+00:00,1.160828328,1.119639156,-3.5482569650040396,0,1.4423306274925696,0.48160000000000003,500,0
2015-08-27 00:00:00+00:00,1.119639156,1.133690694,1.2550059476483617,0,1.45264399683757,0.48900000000000005,500,0
2015-08-28 00:00:00+00:00,1.133690694,1.188895699,4.869494412556227,0,1.487858085801937,0.48340000000000005,500,0
2015-08-29 00:00:00+00:00,1.188895699,1.174343905,-1.223975661804455,0,1.4342651585681692,0.4902,500,0
2015-08-30 00:00:00+00:00,1.174343905,1.32235088,12.603375754736849,0,1.522019174209362,0.48200000000000004,500,0
2015-08-31 00:00:00+00:00,1.32235088,1.353368417,2.3456359026282114,0,1.4776382078006476,0.4824000000000001,500,0
2015-09-01 00:00:00+00:00,1.353368417,1.350786689,-0.1907631334949355,0,1.4508733884523326,0.4866000000000001,500,0
2015-09-02 00:00:00+00:00,1.350786689,1.278810765,-5.328444867433838,0,1.415523759278295,0.48660000000000003,500,0
2015-09-03 00:00:00+00:00,1.278810765,1.26277072,-1.2542938673182034,0,1.4497408660130762,0.48460000000000003,500,0
2015-09-04 00:00:00+00:00,1.26277072,1.2695201,0.5344897449000106,0,1.4677547433226683,0.4822000000000001,500,0
2015-09-05 00:00:00+00:00,1.2695201,1.334976229,5.155974214193219,0,1.4775960920208242,0.4874,500,0
2015-09-06 00:00:00+00:00,1.334976229,1.3,-2.619988898693714,0,1.4395642942570912,0.48500000000000004,500,0
2015-09-07 00:00:00+00:00,1.3,1.25622344,-3.3674276923076896,0,1.4398732433804777,0.48300000000000004,500,0
2015-09-08 00:00:00+00:00,1.25622344,1.236033261,-1.607212408009206,0,1.4597240244377563,0.48020000000000007,500,0
2015-09-09 00:00:00+00:00,1.236033261,1.206529945,-2.386935443479138,0,1.448296573783031,0.48240000000000005,500,0
2015-09-10 00:00:00+00:00,1.206529945,1.167234841,-3.2568693518833487,0,1.4284643577095053,0.4874000000000001,500,0
